"","x"
"user_id1157","381677670"
"user_id1158","19164430"
"user_id1159","426909329"
"user_id1160","930849842628263936"
"user_id1161","4038222432"
"user_id1162","551305411"
"user_id1163","3024256139"
"user_id1164","831851697924370432"
"user_id1165","958510323883036672"
"user_id1166","771854556"
"user_id1167","28173797"
"user_id1168","938457305867317249"
"user_id1169","908337044019204097"
"user_id1170","871876175433392129"
"user_id1171","626681652"
"user_id1172","2715481674"
"user_id1173","818442545848061952"
"user_id1174","921226351075508226"
"user_id1175","706583253205909504"
"user_id1176","58007320"
"user_id1177","1214089506"
"user_id1178","1714056349"
"user_id1179","4847004183"
"user_id1180","54282068"
"user_id1181","1416214747"
"user_id1182","968653783894020097"
"user_id1183","923255231101640704"
"user_id1184","25404271"
"user_id1185","2604983963"
"user_id1186","1334161688"
"user_id1187","25744426"
"user_id1188","278848356"
"user_id1189","4858038927"
"user_id1190","741311280129150976"
"user_id1191","1551563970"
"user_id1192","106517342"
"user_id1193","758307367306100740"
"user_id1194","934204177668083712"
"user_id1195","916281398931197952"
"user_id1196","3928067602"
"user_id1197","819621813084975104"
"user_id1198","1468779457"
"user_id1199","822288258054914048"
"user_id1200","557233097"
"user_id1201","252615715"
"user_id1202","899077801474756608"
"user_id1203","867947619661881344"
"user_id1204","823702481028939777"
"user_id1205","845618343331663872"
"user_id1206","252110530"
"user_id1207","2828897023"
"user_id1208","835682871545327618"
"user_id1209","36844168"
"user_id1210","325113018"
"user_id1211","4359163213"
"user_id1212","1895400943"
"user_id1213","707383117510672384"
"user_id1214","794219334247841792"
"user_id1215","889240811585413121"
"user_id1216","833058312321110016"
"user_id1217","2262620679"
"user_id1218","18622906"
"user_id1219","825777533799034882"
"user_id1220","4491301093"
"user_id1221","4918345812"
"user_id1222","2201749992"
"user_id1223","750905187783544832"
"user_id1224","3194177710"
"user_id1225","743521179558809600"
"user_id1226","462440570"
"user_id1227","520602508"
"user_id1228","2744100933"
"user_id1229","895423000060674049"
"user_id1230","3297022953"
"user_id1231","964658316021587970"
"user_id1232","970490196868370432"
"user_id1233","773224756971577344"
"user_id1234","861489878"
"user_id1235","2881169894"
"user_id1236","3999175995"
"user_id1237","3294258552"
"user_id1238","4738780664"
"user_id1239","304639451"
"user_id1240","246961837"
"user_id1241","16591122"
"user_id1242","631142747"
"user_id1243","41724007"
"user_id1244","4729219604"
"user_id1245","25117028"
"user_id1246","869731654348222464"
"user_id1247","38642522"
"user_id1248","3305296701"
"user_id1249","770106118098022401"
"user_id1250","735912235189579777"
"user_id1251","1687113422"
"user_id1252","788219444"
"user_id1253","1090161798"
"user_id1254","704282873231237121"
"user_id1255","25950355"
"user_id1256","852206475535687680"
"user_id1257","537791715"
"user_id1258","3331331723"
"user_id1259","2332944960"
"user_id1260","340165167"
"user_id1261","965340488692838401"
"user_id1262","2893024692"
"user_id1263","48842195"
"user_id1264","866476141313499136"
"user_id1265","95756080"
"user_id1266","105734524"
"user_id1267","56360861"
"user_id1268","111939377"
"user_id1269","961736906894606336"
"user_id1270","743128555840786432"
"user_id1271","22679203"
"user_id1272","864514841561759744"
"user_id1273","634970155"
"user_id1274","24818695"
"user_id1275","22063594"
"user_id1276","2766318834"
"user_id1277","24970713"
"user_id1278","2423872603"
"user_id1279","1494136968"
"user_id1280","1117988084"
"user_id1281","2950015335"
"user_id1282","106498658"
"user_id1283","932672603222880256"
"user_id1284","22986026"
"user_id1285","950434716"
"user_id1286","571786995"
"user_id1287","255718141"
"user_id1288","442649586"
"user_id1289","26854953"
"user_id1290","3305982290"
"user_id1291","711984261474197504"
"user_id1292","90956754"
"user_id1293","2499088933"
"user_id1294","383466257"
"user_id1295","474358181"
"user_id1296","871957639877603328"
"user_id1297","15613363"
"user_id1298","943799310516355072"
"user_id1299","60845527"
"user_id1300","278083839"
"user_id1301","27276155"
"user_id1302","47764829"
"user_id1303","323923579"
"user_id1304","58590963"
"user_id1305","1549290307"
"user_id1306","96135162"
"user_id1307","17024665"
"user_id1308","792148116220805120"
"user_id1309","2673489532"
"user_id1310","81846137"
"user_id1311","189070717"
"user_id1312","114261877"
"user_id1313","4738627600"
"user_id1314","3297202608"
"user_id1315","68676487"
"user_id1316","848390388457099264"
"user_id1317","923487088259010560"
"user_id1318","4787359823"
"user_id1319","275686563"
"user_id1320","2783360521"
"user_id1321","174964227"
"user_id1322","391472247"
"user_id1323","880512344714919936"
"user_id1324","68141374"
"user_id1325","415205096"
"user_id1326","150715375"
"user_id1327","3313656468"
"user_id1328","17626195"
"user_id1329","119438340"
"user_id1330","12613582"
"user_id1331","22623630"
"user_id1332","166583548"
"user_id1333","502370843"
"user_id1334","420859430"
"user_id1335","879399921237020673"
"user_id1336","362668307"
"user_id1337","900171495330242560"
"user_id1338","4871794468"
"user_id1339","761324223038095362"
"user_id1340","967401889619832833"
"user_id1341","36918675"
"user_id1342","25605222"
"user_id1343","926230030388224000"
"user_id1344","29622473"
"user_id1345","958059691"
"user_id1346","40303245"
"user_id1347","16134692"
"user_id1348","235318769"
"user_id1349","325571304"
"user_id1350","498168616"
"user_id1351","304464940"
"user_id1352","923228200104333312"
"user_id1353","931225777"
"user_id1354","832619988703776769"
"user_id1355","2846795289"
"user_id1356","2282748271"
"user_id1357","371518118"
"user_id1358","70257024"
"user_id1359","5870242"
"user_id1360","40316592"
"user_id1361","216810509"
"user_id1362","709447592468463617"
"user_id1363","16602316"
"user_id1364","44146843"
"user_id1365","44375214"
"user_id1366","382129509"
"user_id1367","214721199"
"user_id1368","2530872908"
"user_id1369","3237540658"
"user_id1370","3218464527"
"user_id1371","294962159"
"user_id1372","887363996596264963"
"user_id1373","718594822215450626"
"user_id1374","24252027"
"user_id1375","915940220"
"user_id1376","3065059198"
"user_id1377","246035604"
"user_id1378","85614177"
"user_id1379","724615898246569985"
"user_id1380","18852783"
"user_id1381","889056258208268294"
"user_id1382","236542939"
"user_id1383","583233410"
"user_id1384","2360820015"
"user_id1385","962071604"
"user_id1386","16529873"
"user_id1387","69076672"
"user_id1388","78064091"
"user_id1389","2307465302"
"user_id1390","931259384830754817"
"user_id1391","762444307609509892"
"user_id1392","226961658"
"user_id1393","3763467432"
"user_id1394","75031799"
"user_id1395","356387540"
"user_id1396","1305328513"
"user_id1397","459585147"
"user_id1398","702189598"
"user_id1399","266601281"
"user_id1400","2537504706"
"user_id1401","2535611172"
"user_id1402","222558385"
"user_id1403","371352104"
"user_id1404","22270118"
"user_id1405","283746214"
"user_id1406","931290205423677441"
"user_id1407","463192314"
"user_id1408","344563439"
"user_id1409","747991682"
"user_id1410","29280466"
"user_id1411","826321578019418113"
"user_id1412","65460770"
"user_id1413","4901919879"
"user_id1414","1146536407"
"user_id1415","496201710"
"user_id1416","2883901415"
"user_id1417","15873376"
"user_id1418","1468323792"
"user_id1419","136364956"
"user_id1420","868368464"
"user_id1421","23609463"
"user_id1422","1545560472"
"user_id1423","902265271485964288"
"user_id1424","2980912162"
"user_id1425","14125384"
"user_id1426","95409051"
"user_id1427","3019746831"
"user_id1428","38429987"
"user_id1429","269748717"
"user_id1430","191766900"
"user_id1431","717403381980143616"
"user_id1432","927319204155375616"
"user_id1433","87671763"
"user_id1434","341678317"
"user_id1435","2868850517"
"user_id1436","14237878"
"user_id1437","5659662"
"user_id1438","395355499"
"user_id1439","834862639696248833"
"user_id1440","346599722"
"user_id1441","71894939"
"user_id1442","87213772"
"user_id1443","864909376783503362"
"user_id1444","305980117"
"user_id1445","1478804820"
"user_id1446","636123453"
"user_id1447","512462567"
"user_id1448","166560970"
"user_id1449","582032503"
"user_id1450","35465163"
"user_id1451","909617398583627777"
"user_id1452","32326358"
"user_id1453","14079169"
"user_id1454","2814630924"
"user_id1455","896006938659606528"
"user_id1456","185504542"
"user_id1457","553687321"
"user_id1458","334428108"
"user_id1459","878967901"
"user_id1460","426757023"
"user_id1461","3837769214"
"user_id1462","838858952"
"user_id1463","412504618"
"user_id1464","4694204084"
"user_id1465","63630808"
"user_id1466","361469121"
"user_id1467","556145366"
"user_id1468","36678828"
"user_id1469","797175034611728384"
"user_id1470","776565754166546432"
"user_id1471","20904283"
"user_id1472","147775504"
"user_id1473","857589911511281664"
"user_id1474","3108802056"
"user_id1475","4277241133"
"user_id1476","404318839"
"user_id1477","70973720"
"user_id1478","966150482203938816"
"user_id1479","897667633"
"user_id1480","423764444"
"user_id1481","3342223204"
"user_id1482","745747580210970624"
"user_id1483","1663927963"
"user_id1484","346685581"
"user_id1485","4211746575"
"user_id1486","46438367"
"user_id1487","106154235"
"user_id1488","1107278521"
"user_id1489","241181459"
"user_id1490","410402655"
"user_id1491","2359140223"
"user_id1492","948996193228599297"
"user_id1493","265674925"
"user_id1494","942592986197712896"
"user_id1495","19375631"
"user_id1496","1406611710"
"user_id1497","2290101332"
"user_id1498","821873849176358912"
"user_id1499","44647116"
"user_id1500","3139856935"
"user_id1501","314644982"
"user_id1502","4575445582"
"user_id1503","4914915838"
"user_id1504","60070239"
"user_id1505","539742356"
"user_id1506","925524815414480896"
"user_id1507","3603974309"
"user_id1508","2291691750"
"user_id1509","72593726"
"user_id1510","831633177181618176"
"user_id1511","254534301"
"user_id1512","264868217"
"user_id1513","851189293477482496"
"user_id1514","343715921"
"user_id1515","287194246"
"user_id1516","569321426"
"user_id1517","4345200253"
"user_id1518","131644003"
"user_id1519","4620612767"
"user_id1520","14500190"
"user_id1521","3643357334"
"user_id1522","36129965"
"user_id1523","137099636"
"user_id1524","2211331764"
"user_id1525","2370348564"
"user_id1526","1356041072"
"user_id1527","308680773"
"user_id1528","143685618"
"user_id1529","28599776"
"user_id1530","2877063927"
"user_id1531","3146685524"
"user_id1532","34713186"
"user_id1533","815259137378549760"
"user_id1534","34721108"
"user_id1535","1250134682"
"user_id1536","162748126"
"user_id1537","44703241"
"user_id1538","14912492"
"user_id1539","32724254"
"user_id1540","17629581"
"user_id1541","31929718"
"user_id1542","1140782828"
"user_id1543","4846525934"
"user_id1544","245842950"
"user_id1545","2340125650"
"user_id1546","512625174"
"user_id1547","3730614858"
"user_id1548","1289616810"
"user_id1549","757696208026505216"
"user_id1550","936613446057066496"
"user_id1551","482457786"
"user_id1552","29769610"
"user_id1553","77614751"
"user_id1554","17802144"
"user_id1555","48410285"
"user_id1556","60694237"
"user_id1557","254295200"
"user_id1558","746505169953759234"
"user_id1559","14313887"
"user_id1560","211972989"
"user_id1561","14233161"
"user_id1562","85479763"
"user_id1563","895136976541630464"
"user_id1564","860683874975834112"
"user_id1565","135944407"
"user_id1566","527913696"
"user_id1567","762339368866615297"
"user_id1568","1099124418"
"user_id1569","261409252"
"user_id1570","16133076"
"user_id1571","1121187511"
"user_id1572","586181085"
"user_id1573","376412811"
"user_id1574","378781786"
"user_id1575","135587074"
"user_id1576","4563828257"
"user_id1577","23518090"
"user_id1578","64657863"
"user_id1579","3091032342"
"user_id1580","19665244"
"user_id1581","1206249522"
"user_id1582","299273962"
"user_id1583","819690479394680832"
"user_id1584","20519318"
"user_id1585","884791068713263104"
"user_id1586","41204222"
"user_id1587","1232348810"
"user_id1588","4449700426"
"user_id1589","187508852"
"user_id1590","1021684837"
"user_id1591","42672534"
"user_id1592","14223632"
"user_id1593","19606850"
"user_id1594","15537791"
"user_id1595","2161528716"
"user_id1596","16065980"
"user_id1597","21784241"
"user_id1598","1137408992"
"user_id1599","940300160185372673"
"user_id1600","17368287"
"user_id1601","780478332890734597"
"user_id1602","295699433"
"user_id1603","248795646"
"user_id1604","938433983712546817"
"user_id1605","132274162"
"user_id1606","800089413359267841"
"user_id1607","880883612"
"user_id1608","838386670202417153"
"user_id1609","825976920609288192"
"user_id1610","2350451402"
"user_id1611","14263780"
"user_id1612","17666643"
"user_id1613","637386423"
"user_id1614","724077405288038400"
"user_id1615","1554304170"
"user_id1616","477211163"
"user_id1617","370952360"
"user_id1618","1797765336"
"user_id1619","301806975"
"user_id1620","38260666"
"user_id1621","20743123"
"user_id1622","600351105"
"user_id1623","993709820"
"user_id1624","877908999567532032"
"user_id1625","768214015352774656"
"user_id1626","1596978572"
"user_id1627","62905430"
"user_id1628","760670437"
"user_id1629","872986981390729216"
"user_id1630","1536667016"
"user_id1631","705613887421288448"
"user_id1632","32452265"
"user_id1633","19715881"
"user_id1634","1674553153"
"user_id1635","2794800746"
"user_id1636","816716141699694592"
"user_id1637","2456710674"
"user_id1638","712986726"
"user_id1639","14217881"
"user_id1640","17901961"
"user_id1641","17203038"
"user_id1642","4561631"
"user_id1643","33226245"
"user_id1644","29951388"
"user_id1645","464312993"
